date_time,date,time,Temp_4cm,Temp_15cm,Temp_45cm
31/12/2008 18:30,31/12/2008,18:30,22.0,,19.7
31/12/2008 19:00,31/12/2008,19:00,21.5,,19.7
31/12/2008 19:30,31/12/2008,19:30,21.0,,19.7
31/12/2008 20:00,31/12/2008,20:00,20.5,,19.9
31/12/2008 20:30,31/12/2008,20:30,20.1,,19.9
31/12/2008 21:00,31/12/2008,21:00,19.7,,20.0
31/12/2008 21:30,31/12/2008,21:30,19.4,,20.0
31/12/2008 22:00,31/12/2008,22:00,19.0,,20.0
31/12/2008 22:30,31/12/2008,22:30,18.8,,20.0
31/12/2008 23:00,31/12/2008,23:00,18.5,,20.0
31/12/2008 23:30,31/12/2008,23:30,18.2,,20.0
01/01/2009 00:00,1/01/2009,00:00,18.0,,20.0
01/01/2009 00:30,1/01/2009,00:30,17.8,,20.0
01/01/2009 01:00,1/01/2009,01:00,17.6,,20.0
01/01/2009 01:30,1/01/2009,01:30,17.3,,20.0
01/01/2009 02:00,1/01/2009,02:00,17.2,,20.0
01/01/2009 02:30,1/01/2009,02:30,17.1,,20.0
01/01/2009 03:00,1/01/2009,03:00,16.8,,20.0
01/01/2009 03:30,1/01/2009,03:30,16.6,,20.0
01/01/2009 04:00,1/01/2009,04:00,16.6,,20.0
01/01/2009 04:30,1/01/2009,04:30,16.3,,20.0
01/01/2009 05:00,1/01/2009,05:00,16.2,,20.0
01/01/2009 05:30,1/01/2009,05:30,16.1,,20.0
01/01/2009 06:00,1/01/2009,06:00,16.1,,20.0
01/01/2009 06:30,1/01/2009,06:30,16.1,,20.0
01/01/2009 07:00,1/01/2009,07:00,16.6,,19.9
01/01/2009 07:30,1/01/2009,07:30,17.2,,19.9
01/01/2009 08:00,1/01/2009,08:00,17.8,,19.7
01/01/2009 08:30,1/01/2009,08:30,18.6,,19.7
01/01/2009 09:00,1/01/2009,09:00,19.4,,19.7
01/01/2009 09:30,1/01/2009,09:30,20.2,,19.7
01/01/2009 10:00,1/01/2009,10:00,21.0,,19.7
01/01/2009 10:30,1/01/2009,10:30,21.8,,19.7
01/01/2009 11:00,1/01/2009,11:00,22.6,,19.6
01/01/2009 11:30,1/01/2009,11:30,23.5,,19.6
01/01/2009 12:00,1/01/2009,12:00,24.3,,19.6
01/01/2009 12:30,1/01/2009,12:30,24.8,,19.4
01/01/2009 13:00,1/01/2009,13:00,25.4,,19.4
01/01/2009 13:30,1/01/2009,13:30,25.9,,19.4
01/01/2009 14:00,1/01/2009,14:00,26.1,,19.4
01/01/2009 14:30,1/01/2009,14:30,26.1,,19.4
01/01/2009 15:00,1/01/2009,15:00,26.3,,19.4
01/01/2009 15:30,1/01/2009,15:30,26.1,,19.4
01/01/2009 16:00,1/01/2009,16:00,25.2,,19.6
01/01/2009 16:30,1/01/2009,16:30,24.8,,19.6
01/01/2009 17:00,1/01/2009,17:00,24.4,,19.6
01/01/2009 17:30,1/01/2009,17:30,24.3,,19.7
01/01/2009 18:00,1/01/2009,18:00,23.7,,19.7
01/01/2009 18:30,1/01/2009,18:30,23.2,,19.7
01/01/2009 19:00,1/01/2009,19:00,22.6,,19.7
01/01/2009 19:30,1/01/2009,19:30,22.0,,19.9
01/01/2009 20:00,1/01/2009,20:00,21.6,,19.9
01/01/2009 20:30,1/01/2009,20:30,21.1,,20.0
01/01/2009 21:00,1/01/2009,21:00,20.7,,20.0
01/01/2009 21:30,1/01/2009,21:30,20.2,,20.0
01/01/2009 22:00,1/01/2009,22:00,20.0,,20.0
01/01/2009 22:30,1/01/2009,22:30,19.6,,20.0
01/01/2009 23:00,1/01/2009,23:00,19.3,,20.1
01/01/2009 23:30,1/01/2009,23:30,19.0,,20.1
02/01/2009 00:00,2/01/2009,00:00,18.8,,20.1
02/01/2009 00:30,2/01/2009,00:30,18.6,,20.2
02/01/2009 01:00,2/01/2009,01:00,18.3,,20.2
02/01/2009 01:30,2/01/2009,01:30,18.1,,20.2
02/01/2009 02:00,2/01/2009,02:00,17.8,,20.2
02/01/2009 02:30,2/01/2009,02:30,17.6,,20.2
02/01/2009 03:00,2/01/2009,03:00,17.5,,20.2
02/01/2009 03:30,2/01/2009,03:30,17.3,,20.2
02/01/2009 04:00,2/01/2009,04:00,17.1,,20.2
02/01/2009 04:30,2/01/2009,04:30,16.8,,20.1
02/01/2009 05:00,2/01/2009,05:00,16.6,,20.1
02/01/2009 05:30,2/01/2009,05:30,16.5,,20.1
02/01/2009 06:00,2/01/2009,06:00,16.3,,20.1
02/01/2009 06:30,2/01/2009,06:30,16.3,,20.0
02/01/2009 07:00,2/01/2009,07:00,16.8,,20.0
02/01/2009 07:30,2/01/2009,07:30,17.6,,20.0
02/01/2009 08:00,2/01/2009,08:00,18.3,,20.0
02/01/2009 08:30,2/01/2009,08:30,19.3,,20.0
02/01/2009 09:00,2/01/2009,09:00,20.2,,20.0
02/01/2009 09:30,2/01/2009,09:30,21.3,,19.9
02/01/2009 10:00,2/01/2009,10:00,22.3,,19.9
02/01/2009 10:30,2/01/2009,10:30,23.2,,19.7
02/01/2009 11:00,2/01/2009,11:00,24.4,,19.7
02/01/2009 11:30,2/01/2009,11:30,25.4,,19.7
02/01/2009 12:00,2/01/2009,12:00,26.1,,19.7
02/01/2009 12:30,2/01/2009,12:30,26.9,,19.7
02/01/2009 13:00,2/01/2009,13:00,27.8,,19.7
02/01/2009 13:30,2/01/2009,13:30,28.2,,19.7
02/01/2009 14:00,2/01/2009,14:00,28.5,,19.7
02/01/2009 14:30,2/01/2009,14:30,28.6,,19.7
02/01/2009 15:00,2/01/2009,15:00,28.6,,19.7
02/01/2009 15:30,2/01/2009,15:30,28.5,,19.7
02/01/2009 16:00,2/01/2009,16:00,27.4,,19.7
02/01/2009 16:30,2/01/2009,16:30,26.4,,19.7
02/01/2009 17:00,2/01/2009,17:00,26.3,,19.9
02/01/2009 17:30,2/01/2009,17:30,25.7,,20.0
02/01/2009 18:00,2/01/2009,18:00,24.8,,20.0
02/01/2009 18:30,2/01/2009,18:30,24.0,,20.0
02/01/2009 19:00,2/01/2009,19:00,23.2,,20.0
02/01/2009 19:30,2/01/2009,19:30,22.5,,20.1
02/01/2009 20:00,2/01/2009,20:00,21.8,,20.2
02/01/2009 20:30,2/01/2009,20:30,21.3,,20.2
02/01/2009 21:00,2/01/2009,21:00,20.7,,20.2
02/01/2009 21:30,2/01/2009,21:30,20.2,,20.2
02/01/2009 22:00,2/01/2009,22:00,20.0,,20.4
02/01/2009 22:30,2/01/2009,22:30,19.6,,20.5
02/01/2009 23:00,2/01/2009,23:00,19.3,,20.5
02/01/2009 23:30,2/01/2009,23:30,19.1,,20.5
03/01/2009 00:00,3/01/2009,00:00,19.0,,20.5
03/01/2009 00:30,3/01/2009,00:30,18.9,,20.5
03/01/2009 01:00,3/01/2009,01:00,18.8,,20.5
03/01/2009 01:30,3/01/2009,01:30,18.6,,20.5
03/01/2009 02:00,3/01/2009,02:00,18.3,,20.5
03/01/2009 02:30,3/01/2009,02:30,18.3,,20.5
03/01/2009 03:00,3/01/2009,03:00,18.1,,20.5
03/01/2009 03:30,3/01/2009,03:30,17.8,,20.5
03/01/2009 04:00,3/01/2009,04:00,17.6,,20.5
03/01/2009 04:30,3/01/2009,04:30,17.5,,20.5
03/01/2009 05:00,3/01/2009,05:00,17.3,,20.5
03/01/2009 05:30,3/01/2009,05:30,17.1,,20.4
03/01/2009 06:00,3/01/2009,06:00,17.0,,20.4
03/01/2009 06:30,3/01/2009,06:30,17.1,,20.4
03/01/2009 07:00,3/01/2009,07:00,17.4,,20.2
03/01/2009 07:30,3/01/2009,07:30,18.1,,20.2
03/01/2009 08:00,3/01/2009,08:00,18.6,,20.2
03/01/2009 08:30,3/01/2009,08:30,19.1,,20.2
03/01/2009 09:00,3/01/2009,09:00,19.8,,20.2
03/01/2009 09:30,3/01/2009,09:30,20.2,,20.2
03/01/2009 10:00,3/01/2009,10:00,21.4,,20.1
03/01/2009 10:30,3/01/2009,10:30,22.4,,20.1
03/01/2009 11:00,3/01/2009,11:00,23.6,,20.0
03/01/2009 11:30,3/01/2009,11:30,24.8,,20.0
03/01/2009 12:00,3/01/2009,12:00,26.1,,20.0
03/01/2009 12:30,3/01/2009,12:30,26.8,,20.0
03/01/2009 13:00,3/01/2009,13:00,27.7,,20.0
03/01/2009 13:30,3/01/2009,13:30,28.2,,20.0
03/01/2009 14:00,3/01/2009,14:00,29.0,,20.0
03/01/2009 14:30,3/01/2009,14:30,29.3,,20.0
03/01/2009 15:00,3/01/2009,15:00,29.3,,20.0
03/01/2009 15:30,3/01/2009,15:30,29.3,,20.0
03/01/2009 16:00,3/01/2009,16:00,28.1,,20.0
03/01/2009 16:30,3/01/2009,16:30,27.5,,20.1
03/01/2009 17:00,3/01/2009,17:00,27.4,,20.1
03/01/2009 17:30,3/01/2009,17:30,26.9,,20.2
03/01/2009 18:00,3/01/2009,18:00,26.4,,20.2
03/01/2009 18:30,3/01/2009,18:30,25.8,,20.2
03/01/2009 19:00,3/01/2009,19:00,25.0,,20.4
03/01/2009 19:30,3/01/2009,19:30,24.4,,20.5
03/01/2009 20:00,3/01/2009,20:00,23.8,,20.5
03/01/2009 20:30,3/01/2009,20:30,23.2,,20.5
03/01/2009 21:00,3/01/2009,21:00,22.8,,20.5
03/01/2009 21:30,3/01/2009,21:30,22.3,,20.7
03/01/2009 22:00,3/01/2009,22:00,22.0,,20.8
03/01/2009 22:30,3/01/2009,22:30,21.6,,20.8
03/01/2009 23:00,3/01/2009,23:00,21.3,,20.8
03/01/2009 23:30,3/01/2009,23:30,20.8,,20.8
04/01/2009 00:00,4/01/2009,00:00,20.5,,20.8
04/01/2009 00:30,4/01/2009,00:30,20.2,,21.0
04/01/2009 01:00,4/01/2009,01:00,20.1,,21.0
04/01/2009 01:30,4/01/2009,01:30,19.9,,21.0
04/01/2009 02:00,4/01/2009,02:00,19.7,,21.1
04/01/2009 02:30,4/01/2009,02:30,19.4,,21.1
04/01/2009 03:00,4/01/2009,03:00,19.1,,21.1
04/01/2009 03:30,4/01/2009,03:30,19.0,,21.1
04/01/2009 04:00,4/01/2009,04:00,18.9,,21.1
04/01/2009 04:30,4/01/2009,04:30,18.6,,21.0
04/01/2009 05:00,4/01/2009,05:00,18.5,,21.0
04/01/2009 05:30,4/01/2009,05:30,18.3,,21.0
04/01/2009 06:00,4/01/2009,06:00,18.3,,21.0
04/01/2009 06:30,4/01/2009,06:30,18.3,,21.0
04/01/2009 07:00,4/01/2009,07:00,18.9,,20.8
04/01/2009 07:30,4/01/2009,07:30,19.4,,20.8
04/01/2009 08:00,4/01/2009,08:00,20.2,,20.8
04/01/2009 08:30,4/01/2009,08:30,21.4,,20.8
04/01/2009 09:00,4/01/2009,09:00,22.3,,20.8
04/01/2009 09:30,4/01/2009,09:30,23.2,,20.8
04/01/2009 10:00,4/01/2009,10:00,23.5,,20.8
04/01/2009 10:30,4/01/2009,10:30,24.4,,20.7
04/01/2009 11:00,4/01/2009,11:00,25.1,,20.7
04/01/2009 11:30,4/01/2009,11:30,25.8,,20.7
04/01/2009 12:00,4/01/2009,12:00,26.7,,20.5
04/01/2009 12:30,4/01/2009,12:30,27.9,,20.5
04/01/2009 13:00,4/01/2009,13:00,28.2,,20.5
04/01/2009 13:30,4/01/2009,13:30,29.0,,20.5
04/01/2009 14:00,4/01/2009,14:00,29.3,,20.5
04/01/2009 14:30,4/01/2009,14:30,29.8,,20.5
04/01/2009 15:00,4/01/2009,15:00,30.0,,20.5
04/01/2009 15:30,4/01/2009,15:30,29.7,,20.7
04/01/2009 16:00,4/01/2009,16:00,29.1,,20.7
04/01/2009 16:30,4/01/2009,16:30,28.5,,20.8
04/01/2009 17:00,4/01/2009,17:00,28.2,,20.8
04/01/2009 17:30,4/01/2009,17:30,27.9,,20.8
04/01/2009 18:00,4/01/2009,18:00,27.4,,20.8
04/01/2009 18:30,4/01/2009,18:30,26.7,,21.0
04/01/2009 19:00,4/01/2009,19:00,26.1,,21.0
04/01/2009 19:30,4/01/2009,19:30,25.6,,21.1
04/01/2009 20:00,4/01/2009,20:00,25.0,,21.1
04/01/2009 20:30,4/01/2009,20:30,24.4,,21.1
04/01/2009 21:00,4/01/2009,21:00,24.1,,21.3
04/01/2009 21:30,4/01/2009,21:30,23.7,,21.4
04/01/2009 22:00,4/01/2009,22:00,23.3,,21.4
04/01/2009 22:30,4/01/2009,22:30,22.9,,21.4
04/01/2009 23:00,4/01/2009,23:00,22.8,,21.4
04/01/2009 23:30,4/01/2009,23:30,22.5,,21.4
05/01/2009 00:00,5/01/2009,00:00,22.3,,21.6
05/01/2009 00:30,5/01/2009,00:30,22.0,,21.6
05/01/2009 01:00,5/01/2009,01:00,21.7,,21.6
05/01/2009 01:30,5/01/2009,01:30,21.6,,21.7
05/01/2009 02:00,5/01/2009,02:00,21.4,,21.7
05/01/2009 02:30,5/01/2009,02:30,21.1,,21.7
05/01/2009 03:00,5/01/2009,03:00,21.0,,21.7
05/01/2009 03:30,5/01/2009,03:30,20.8,,21.7
05/01/2009 04:00,5/01/2009,04:00,20.5,,21.7
05/01/2009 04:30,5/01/2009,04:30,20.2,,21.7
05/01/2009 05:00,5/01/2009,05:00,20.0,,21.7
05/01/2009 05:30,5/01/2009,05:30,19.9,,21.7
05/01/2009 06:00,5/01/2009,06:00,19.7,,21.7
05/01/2009 06:30,5/01/2009,06:30,20.0,,21.7
05/01/2009 07:00,5/01/2009,07:00,20.2,,21.6
05/01/2009 07:30,5/01/2009,07:30,20.9,,21.7
05/01/2009 08:00,5/01/2009,08:00,22.0,,21.7
05/01/2009 08:30,5/01/2009,08:30,22.9,,21.6
05/01/2009 09:00,5/01/2009,09:00,23.8,,21.6
05/01/2009 09:30,5/01/2009,09:30,25.0,,21.6
05/01/2009 10:00,5/01/2009,10:00,26.1,,21.4
05/01/2009 10:30,5/01/2009,10:30,26.8,,21.4
05/01/2009 11:00,5/01/2009,11:00,27.9,,21.4
05/01/2009 11:30,5/01/2009,11:30,28.6,,21.4
05/01/2009 12:00,5/01/2009,12:00,29.3,,21.4
05/01/2009 12:30,5/01/2009,12:30,30.1,,21.4
05/01/2009 13:00,5/01/2009,13:00,30.5,,21.4
05/01/2009 13:30,5/01/2009,13:30,30.9,,21.4
05/01/2009 14:00,5/01/2009,14:00,31.3,,21.4
05/01/2009 14:30,5/01/2009,14:30,31.1,,21.4
05/01/2009 15:00,5/01/2009,15:00,30.9,,21.4
05/01/2009 15:30,5/01/2009,15:30,30.9,,21.4
05/01/2009 16:00,5/01/2009,16:00,30.0,,21.4
05/01/2009 16:30,5/01/2009,16:30,29.2,,21.4
05/01/2009 17:00,5/01/2009,17:00,29.0,,21.6
05/01/2009 17:30,5/01/2009,17:30,28.6,,21.7
05/01/2009 18:00,5/01/2009,18:00,28.0,,21.7
05/01/2009 18:30,5/01/2009,18:30,27.5,,21.7
05/01/2009 19:00,5/01/2009,19:00,26.7,,21.7
05/01/2009 19:30,5/01/2009,19:30,26.1,,21.9
05/01/2009 20:00,5/01/2009,20:00,25.4,,22.0
05/01/2009 20:30,5/01/2009,20:30,24.8,,22.0
05/01/2009 21:00,5/01/2009,21:00,24.4,,22.0
05/01/2009 21:30,5/01/2009,21:30,23.8,,22.0
05/01/2009 22:00,5/01/2009,22:00,23.4,,22.2
05/01/2009 22:30,5/01/2009,22:30,23.0,,22.3
05/01/2009 23:00,5/01/2009,23:00,22.6,,22.3
05/01/2009 23:30,5/01/2009,23:30,22.3,,22.3
06/01/2009 00:00,6/01/2009,00:00,21.9,,22.3
06/01/2009 00:30,6/01/2009,00:30,21.6,,22.3
06/01/2009 01:00,6/01/2009,01:00,21.2,,22.3
06/01/2009 01:30,6/01/2009,01:30,20.9,,22.3
06/01/2009 02:00,6/01/2009,02:00,20.5,,22.3
06/01/2009 02:30,6/01/2009,02:30,20.2,,22.3
06/01/2009 03:00,6/01/2009,03:00,20.1,,22.3
06/01/2009 03:30,6/01/2009,03:30,19.9,,22.3
06/01/2009 04:00,6/01/2009,04:00,19.7,,22.3
06/01/2009 04:30,6/01/2009,04:30,19.4,,22.3
06/01/2009 05:00,6/01/2009,05:00,19.1,,22.3
06/01/2009 05:30,6/01/2009,05:30,19.0,,22.3
06/01/2009 06:00,6/01/2009,06:00,18.9,,22.3
06/01/2009 06:30,6/01/2009,06:30,19.1,,22.3
06/01/2009 07:00,6/01/2009,07:00,19.6,,22.2
06/01/2009 07:30,6/01/2009,07:30,20.2,,22.2
06/01/2009 08:00,6/01/2009,08:00,21.3,,22.0
06/01/2009 08:30,6/01/2009,08:30,22.3,,22.1
06/01/2009 09:00,6/01/2009,09:00,23.5,,22.0
06/01/2009 09:30,6/01/2009,09:30,24.6,,22.0
06/01/2009 10:00,6/01/2009,10:00,25.9,,22.0
06/01/2009 10:30,6/01/2009,10:30,26.8,,21.9
06/01/2009 11:00,6/01/2009,11:00,27.9,,21.9
06/01/2009 11:30,6/01/2009,11:30,29.0,,21.7
06/01/2009 12:00,6/01/2009,12:00,29.7,,21.7
06/01/2009 12:30,6/01/2009,12:30,30.5,,21.7
06/01/2009 13:00,6/01/2009,13:00,30.9,,21.7
06/01/2009 13:30,6/01/2009,13:30,31.3,,21.7
06/01/2009 14:00,6/01/2009,14:00,31.8,,21.7
06/01/2009 14:30,6/01/2009,14:30,32.1,,21.7
06/01/2009 15:00,6/01/2009,15:00,32.2,,21.7
06/01/2009 15:30,6/01/2009,15:30,32.1,,21.7
06/01/2009 16:00,6/01/2009,16:00,30.9,,21.7
06/01/2009 16:30,6/01/2009,16:30,30.1,,21.9
06/01/2009 17:00,6/01/2009,17:00,29.7,,22.0
06/01/2009 17:30,6/01/2009,17:30,29.4,,22.0
06/01/2009 18:00,6/01/2009,18:00,29.0,,22.0
06/01/2009 18:30,6/01/2009,18:30,28.2,,22.0
06/01/2009 19:00,6/01/2009,19:00,27.5,,22.2
06/01/2009 19:30,6/01/2009,19:30,26.8,,22.3
06/01/2009 20:00,6/01/2009,20:00,26.1,,22.3
06/01/2009 20:30,6/01/2009,20:30,25.4,,22.3
06/01/2009 21:00,6/01/2009,21:00,24.9,,22.3
06/01/2009 21:30,6/01/2009,21:30,24.4,,22.5
06/01/2009 22:00,6/01/2009,22:00,24.0,,22.6
06/01/2009 22:30,6/01/2009,22:30,23.5,,22.6
06/01/2009 23:00,6/01/2009,23:00,23.2,,22.6
06/01/2009 23:30,6/01/2009,23:30,22.8,,22.6
07/01/2009 00:00,7/01/2009,00:00,22.5,,22.6
07/01/2009 00:30,7/01/2009,00:30,22.2,,22.6
07/01/2009 01:00,7/01/2009,01:00,21.8,,22.6
07/01/2009 01:30,7/01/2009,01:30,21.5,,22.6
07/01/2009 02:00,7/01/2009,02:00,21.3,,22.8
07/01/2009 02:30,7/01/2009,02:30,21.0,,22.8
07/01/2009 03:00,7/01/2009,03:00,20.7,,22.8
07/01/2009 03:30,7/01/2009,03:30,20.5,,22.7
07/01/2009 04:00,7/01/2009,04:00,20.2,,22.6
07/01/2009 04:30,7/01/2009,04:30,20.0,,22.6
07/01/2009 05:00,7/01/2009,05:00,19.9,,22.6
07/01/2009 05:30,7/01/2009,05:30,19.7,,22.6
07/01/2009 06:00,7/01/2009,06:00,19.7,,22.6
07/01/2009 06:30,7/01/2009,06:30,20.0,,22.6
07/01/2009 07:00,7/01/2009,07:00,20.2,,22.6
07/01/2009 07:30,7/01/2009,07:30,20.8,,22.6
07/01/2009 08:00,7/01/2009,08:00,21.6,,22.6
07/01/2009 08:30,7/01/2009,08:30,22.6,,22.5
07/01/2009 09:00,7/01/2009,09:00,23.8,,22.5
07/01/2009 09:30,7/01/2009,09:30,25.1,,22.3
07/01/2009 10:00,7/01/2009,10:00,26.2,,22.3
07/01/2009 10:30,7/01/2009,10:30,27.5,,22.3
07/01/2009 11:00,7/01/2009,11:00,28.6,,22.3
07/01/2009 11:30,7/01/2009,11:30,29.7,,22.3
07/01/2009 12:00,7/01/2009,12:00,30.5,,22.3
07/01/2009 12:30,7/01/2009,12:30,31.3,,22.2
07/01/2009 13:00,7/01/2009,13:00,30.5,,22.2
07/01/2009 13:30,7/01/2009,13:30,30.4,,22.2
07/01/2009 14:00,7/01/2009,14:00,30.1,,22.2
07/01/2009 14:30,7/01/2009,14:30,30.1,,22.2
07/01/2009 15:00,7/01/2009,15:00,30.1,,22.3
07/01/2009 15:30,7/01/2009,15:30,29.7,,22.3
07/01/2009 16:00,7/01/2009,16:00,29.3,,22.3
07/01/2009 16:30,7/01/2009,16:30,28.9,,22.3
07/01/2009 17:00,7/01/2009,17:00,28.2,,22.3
07/01/2009 17:30,7/01/2009,17:30,27.9,,22.3
07/01/2009 18:00,7/01/2009,18:00,27.5,,22.5
07/01/2009 18:30,7/01/2009,18:30,27.1,,22.5
07/01/2009 19:00,7/01/2009,19:00,26.8,,22.6
07/01/2009 19:30,7/01/2009,19:30,26.4,,22.6
07/01/2009 20:00,7/01/2009,20:00,26.1,,22.6
07/01/2009 20:30,7/01/2009,20:30,25.7,,22.6
07/01/2009 21:00,7/01/2009,21:00,25.3,,22.6
07/01/2009 21:30,7/01/2009,21:30,25.0,,22.8
07/01/2009 22:00,7/01/2009,22:00,24.7,,22.8
07/01/2009 22:30,7/01/2009,22:30,24.4,,22.8
07/01/2009 23:00,7/01/2009,23:00,24.1,,22.9
07/01/2009 23:30,7/01/2009,23:30,23.8,,22.9
08/01/2009 00:00,8/01/2009,00:00,23.5,,22.9
08/01/2009 00:30,8/01/2009,00:30,23.4,,22.9
08/01/2009 01:00,8/01/2009,01:00,23.1,,22.9
08/01/2009 01:30,8/01/2009,01:30,22.9,,22.9
08/01/2009 02:00,8/01/2009,02:00,22.6,,22.9
08/01/2009 02:30,8/01/2009,02:30,22.4,,22.9
08/01/2009 03:00,8/01/2009,03:00,22.2,,22.9
08/01/2009 03:30,8/01/2009,03:30,22.0,,22.9
08/01/2009 04:00,8/01/2009,04:00,21.7,,22.9
08/01/2009 04:30,8/01/2009,04:30,21.7,,22.9
08/01/2009 05:00,8/01/2009,05:00,21.4,,22.9
08/01/2009 05:30,8/01/2009,05:30,21.4,,22.9
08/01/2009 06:00,8/01/2009,06:00,21.3,,22.9
08/01/2009 06:30,8/01/2009,06:30,21.4,,22.9
08/01/2009 07:00,8/01/2009,07:00,21.9,,22.9
08/01/2009 07:30,8/01/2009,07:30,22.3,,22.8
08/01/2009 08:00,8/01/2009,08:00,22.6,,22.8
08/01/2009 08:30,8/01/2009,08:30,22.6,,22.8
08/01/2009 09:00,8/01/2009,09:00,22.9,,22.8
08/01/2009 09:30,8/01/2009,09:30,23.8,,22.6
08/01/2009 10:00,8/01/2009,10:00,24.8,,22.6
08/01/2009 10:30,8/01/2009,10:30,26.0,,22.6
08/01/2009 11:00,8/01/2009,11:00,27.1,,22.6
08/01/2009 11:30,8/01/2009,11:30,28.3,,22.6
08/01/2009 12:00,8/01/2009,12:00,29.5,,22.6
08/01/2009 12:30,8/01/2009,12:30,30.2,,22.6
08/01/2009 13:00,8/01/2009,13:00,31.1,,22.6
08/01/2009 13:30,8/01/2009,13:30,31.8,,22.6
08/01/2009 14:00,8/01/2009,14:00,32.2,,22.6
08/01/2009 14:30,8/01/2009,14:30,32.6,,22.6
08/01/2009 15:00,8/01/2009,15:00,32.5,,22.6
08/01/2009 15:30,8/01/2009,15:30,32.1,,22.6
08/01/2009 16:00,8/01/2009,16:00,30.8,,22.6
08/01/2009 16:30,8/01/2009,16:30,29.6,,22.6
08/01/2009 17:00,8/01/2009,17:00,29.0,,22.6
08/01/2009 17:30,8/01/2009,17:30,28.2,,22.8
08/01/2009 18:00,8/01/2009,18:00,27.5,,22.9
08/01/2009 18:30,8/01/2009,18:30,26.8,,22.9
08/01/2009 19:00,8/01/2009,19:00,26.1,,22.9
08/01/2009 19:30,8/01/2009,19:30,25.4,,22.9
08/01/2009 20:00,8/01/2009,20:00,25.0,,23.1
08/01/2009 20:30,8/01/2009,20:30,24.5,,23.1
08/01/2009 21:00,8/01/2009,21:00,24.3,,23.2
08/01/2009 21:30,8/01/2009,21:30,23.8,,23.2
08/01/2009 22:00,8/01/2009,22:00,23.5,,23.2
08/01/2009 22:30,8/01/2009,22:30,23.2,,23.2
08/01/2009 23:00,8/01/2009,23:00,22.9,,23.2
08/01/2009 23:30,8/01/2009,23:30,22.6,,23.2
09/01/2009 00:00,9/01/2009,00:00,22.3,,23.2
09/01/2009 00:30,9/01/2009,00:30,22.2,,23.2
09/01/2009 01:00,9/01/2009,01:00,22.0,,23.2
09/01/2009 01:30,9/01/2009,01:30,21.7,,23.2
09/01/2009 02:00,9/01/2009,02:00,21.6,,23.2
09/01/2009 02:30,9/01/2009,02:30,21.4,,23.2
09/01/2009 03:00,9/01/2009,03:00,21.3,,23.2
09/01/2009 03:30,9/01/2009,03:30,21.1,,23.2
09/01/2009 04:00,9/01/2009,04:00,21.1,,23.2
09/01/2009 04:30,9/01/2009,04:30,20.8,,23.2
09/01/2009 05:00,9/01/2009,05:00,20.8,,23.2
09/01/2009 05:30,9/01/2009,05:30,20.6,,23.2
09/01/2009 06:00,9/01/2009,06:00,20.5,,23.2
09/01/2009 06:30,9/01/2009,06:30,20.5,,23.2
09/01/2009 07:00,9/01/2009,07:00,20.8,,23.1
09/01/2009 07:30,9/01/2009,07:30,21.1,,23.1
09/01/2009 08:00,9/01/2009,08:00,21.4,,22.9
09/01/2009 08:30,9/01/2009,08:30,22.2,,22.9
09/01/2009 09:00,9/01/2009,09:00,23.2,,22.9
09/01/2009 09:30,9/01/2009,09:30,24.1,,22.9
09/01/2009 10:00,9/01/2009,10:00,24.4,,22.9
09/01/2009 10:30,9/01/2009,10:30,25.0,,22.9
09/01/2009 11:00,9/01/2009,11:00,26.1,,22.9
09/01/2009 11:30,9/01/2009,11:30,27.1,,22.8
09/01/2009 12:00,9/01/2009,12:00,28.1,,22.8
09/01/2009 12:30,9/01/2009,12:30,28.8,,22.7
09/01/2009 13:00,9/01/2009,13:00,29.3,,22.6
09/01/2009 13:30,9/01/2009,13:30,30.1,,22.6
09/01/2009 14:00,9/01/2009,14:00,30.4,,22.6
09/01/2009 14:30,9/01/2009,14:30,30.8,,22.6
09/01/2009 15:00,9/01/2009,15:00,30.9,,22.6
09/01/2009 15:30,9/01/2009,15:30,30.4,,22.6
09/01/2009 16:00,9/01/2009,16:00,29.7,,22.6
09/01/2009 16:30,9/01/2009,16:30,28.9,,22.8
09/01/2009 17:00,9/01/2009,17:00,28.2,,22.8
09/01/2009 17:30,9/01/2009,17:30,27.9,,22.9
09/01/2009 18:00,9/01/2009,18:00,27.4,,22.9
09/01/2009 18:30,9/01/2009,18:30,26.5,,22.9
09/01/2009 19:00,9/01/2009,19:00,25.8,,22.9
09/01/2009 19:30,9/01/2009,19:30,25.0,,22.9
09/01/2009 20:00,9/01/2009,20:00,24.4,,23.1
09/01/2009 20:30,9/01/2009,20:30,23.8,,23.1
09/01/2009 21:00,9/01/2009,21:00,23.3,,23.2
09/01/2009 21:30,9/01/2009,21:30,22.9,,23.2
09/01/2009 22:00,9/01/2009,22:00,22.5,,23.2
09/01/2009 22:30,9/01/2009,22:30,22.2,,23.2
09/01/2009 23:00,9/01/2009,23:00,21.9,,23.2
09/01/2009 23:30,9/01/2009,23:30,21.6,,23.2
10/01/2009 00:00,10/01/2009,00:00,21.4,,23.2
10/01/2009 00:30,10/01/2009,00:30,21.1,,23.2
10/01/2009 01:00,10/01/2009,01:00,20.8,,23.2
10/01/2009 01:30,10/01/2009,01:30,20.7,,23.2
10/01/2009 02:00,10/01/2009,02:00,20.5,,23.2
10/01/2009 02:30,10/01/2009,02:30,20.2,,23.2
10/01/2009 03:00,10/01/2009,03:00,20.1,,23.2
